location,n,hashtag,covid_period,lon,lat
nairobi kenya,2,Edchat,during,36.8219462,-1.2920659
"Nanded, India",2,Edchat,during,77.3209555,19.1382514
"New Brunswick, NJ",2,Edchat,during,-74.4518188,40.4862157
new delhi,2,Edchat,during,77.2090212,28.6139391
new york city,2,Edchat,during,-74.0059728,40.7127753
North East of England,2,Edchat,during,-1.9479664,54.9456129
"North Las Vegas, NV",2,Edchat,during,-115.1175013,36.1988592
NYC Metro,2,Edchat,during,NA,NA
NZ,2,Edchat,during,174.885971,-40.900557
"O'Fallon, MO",2,Edchat,during,-90.69984769999999,38.8106075
"Ojai, CA",2,Edchat,during,-119.242889,34.4480495
Omaha,2,Edchat,during,-95.9345034,41.2565369
Pantopia,2,Edchat,during,-82.42275719999999,28.038727
"Paradise, NV",2,Edchat,during,-115.1466648,36.0971945
"Patna, India",2,Edchat,during,85.1375645,25.5940947
"Pecos, TX",2,Edchat,during,-103.4932293,31.4229124
"Pharr, TX",2,Edchat,during,-98.1836216,26.1947962
Planet A,2,Edchat,during,NA,NA
PNW,2,Edchat,during,NA,NA
"Poteau, OK",2,Edchat,during,-94.6235579,35.0537094
"Prairie Village, KS",2,Edchat,during,-94.6335684,38.9916726
"Raipur, Chhattisgarh",2,Edchat,during,81.62964130000002,21.2513844
"Sacramento, California",2,Edchat,during,-121.4943996,38.5815719
"Salem, OR",2,Edchat,during,-123.0350963,44.9428975
"San Ramon, CA",2,Edchat,during,-121.9539616,37.7643595
She/Her,2,Edchat,during,NA,NA
Sierra Leone,2,Edchat,during,-11.779889,8.460555
South Tyneside,2,Edchat,during,-1.4418634,54.9636693
Southern USA,2,Edchat,during,-95.712891,37.09024
"Srinagar, India",2,Edchat,during,74.7972825,34.0836708
"St. Charles, IL",2,Edchat,during,-88.3086867,41.9141945
"Sullivan, IN",2,Edchat,during,-87.4058525,39.0953199
"Syracuse, UT",2,Edchat,during,-112.0646657,41.0893878
"Tampere, Finland",2,Edchat,during,23.7609535,61.4977524
"Tarpon Springs, FL",2,Edchat,during,-82.7567679,28.1461248
"Tauranga City, New Zealand",2,Edchat,during,176.1242881,-37.7134059
Thane,2,Edchat,during,72.9780897,19.2183307
the world,2,Edchat,during,NA,NA
"Thiells, NY",2,Edchat,during,-74.01764109999999,41.21065
"Thunder Bay, Ontario",2,Edchat,during,-89.2476823,48.3808951
Tramore,2,Edchat,during,-7.1492952,52.16143539999999
Turtle Island,2,Edchat,during,NA,NA
Uk,2,Edchat,during,-3.435973,55.378051
Ukraine,2,Edchat,during,31.16558,48.379433
University of Minnesota,2,Edchat,during,-93.2277285,44.97399
"Venice, CA",2,Edchat,during,-118.4694832,33.9850469
"Villahermosa, Tabasco",2,Edchat,during,-92.9475061,17.989456
"Wakefield, MA",2,Edchat,during,-71.0723391,42.5039395
"Wells, Maine",2,Edchat,during,-70.5805209,43.3222329
"Wesley Chapel, FL",2,Edchat,during,-82.3304509,28.1983135
"Wheeling, WV",2,Edchat,during,-80.7209149,40.0639616
"Whitley Bay, England",2,Edchat,during,-1.4512989,55.046389
"Whittier, CA.",2,Edchat,during,-118.032844,33.9791793
"Wilmington, Delaware",2,Edchat,during,-75.5483909,39.744655
"Woodland Hills, Los Angeles",2,Edchat,during,-118.6089752,34.165357
WV,2,Edchat,during,-80.4549026,38.5976262
gw:43kg  cw: 48kg  hw: 56,1,Edchat,during,NA,NA
"Amherstburg, Ontario, Canada",1,Edchat,during,-83.1086977,42.1013779
"Cincinnati, OH USA",1,Edchat,during,-84.5120196,39.1031182
D.C. / Piscataway Lands,1,Edchat,during,-74.4642861,40.554887
Eastern Oregon,1,Edchat,during,-118.8917537,44.4383953
Eswatini,1,Edchat,during,31.465866,-26.522503
"Herning, DK",1,Edchat,during,8.967322,56.138557
In my bed,1,Edchat,during,NA,NA
LA but my heart is in 718,1,Edchat,during,NA,NA
"Los Angeles California, USA",1,Edchat,during,-118.2436849,34.0522342
"NY,USA",1,Edchat,during,-74.0059728,40.7127753
Oman,1,Edchat,during,55.975413,21.4735329
Paris - Sydney,1,Edchat,during,2.3522219,48.856614
SoCaL       • • • — — — • • •,1,Edchat,during,-116.419389,34.9592083
Suffolk-Essex border & beyond,1,Edchat,during,0.4856781,51.57424469999999
United Kingdom - Global,1,Edchat,during,-3.435973,55.378051
"Visalia, Ca.",1,Edchat,during,-119.2920585,36.3302284
"-12.467231,130.847718",1,Edchat,during,130.8471026,-12.4675878
.,1,Edchat,during,NA,NA
'Cuse/NYC/EstrnShore/TheBurgh,1,Edchat,during,-74.0059728,40.7127753
"""...and now the world receives from her dower the message of the strength of inner power...""",1,Edchat,during,NA,NA
( Location: Pictland ),1,Edchat,during,NA,NA
(( under His glorious dome )),1,Edchat,during,NA,NA
"(0,0,0)",1,Edchat,during,NA,NA
[D]MV,1,Edchat,during,NA,NA
@DownsendSchool,1,Edchat,during,-0.3141198,51.3000165
@drkaronian IG,1,Edchat,during,NA,NA
@gomindsets,1,Edchat,during,NA,NA
"@GriggsPk Houston,Texas",1,Edchat,during,-95.3698028,29.7604267
@ideafit blogger NY,1,Edchat,during,-74.0059728,40.7127753
@Kazakhstan,1,Edchat,during,66.923684,48.019573
@mindfulnessbei1,1,Edchat,during,NA,NA
@theindiedisco,1,Edchat,during,NA,NA
@ultrasoundband,1,Edchat,during,NA,NA
@uoc.edu,1,Edchat,during,2.1945816,41.4065636
@WestVanDistrict,1,Edchat,during,NA,NA
*,1,Edchat,during,NA,NA
#Indianapolis/#Houston,1,Edchat,during,NA,NA
#Irlande #Éire #Ireland,1,Edchat,during,NA,NA
#lORQUÍ,1,Edchat,during,NA,NA
#mayslanding #ventnor #medford,1,Edchat,during,NA,NA
#MIETrainer I#TeachSDGs,1,Edchat,during,NA,NA
#NoALaUniCABA,1,Edchat,during,NA,NA
#NYCWorldLang-どうぞよろしくお願いします,1,Edchat,during,NA,NA
#scenarios #informationethics,1,Edchat,during,NA,NA
#TraderVerse  🐅🦅🔥,1,Edchat,during,NA,NA
#worldofwork,1,Edchat,during,NA,NA
☆ cw:97lbs ☆ she/they ☆ 17 ☆,1,Edchat,during,NA,NA
⛰️,1,Edchat,during,NA,NA
🇦🇺,1,Edchat,during,NA,NA
🇦🇺🇫🇷🇯🇵,1,Edchat,during,NA,NA
🇨🇦🇨🇾🇪🇺,1,Edchat,during,NA,NA
🇮🇪🇦🇪🇪🇸🇷🇴🇬🇧,1,Edchat,during,NA,NA
🇮🇹 🇪🇺 🇺🇸,1,Edchat,during,NA,NA
🇰🇭 via 🇨🇳 🇪🇬 🇷🇸 🇧🇷,1,Edchat,during,NA,NA
✶ ✶ Chicago ✶ ✶,1,Edchat,during,-87.6297982,41.8781136
🌴 Probably at Robert Moses 🌴,1,Edchat,during,NA,NA
🏫 2007 | 🌐 2015 | 🏡 2020,1,Edchat,during,NA,NA
🐥’s = mine,1,Edchat,during,NA,NA
💌 United States of America,1,Edchat,during,-95.712891,37.09024
"📍Tampa, Florida",1,Edchat,during,-82.4571776,27.950575
🥢🌸🎀🍧🍭,1,Edchat,during,NA,NA
🪐 🛸 🪐,1,Edchat,during,NA,NA
🪐Jupiter⚡️,1,Edchat,during,NA,NA
🚞North Carolina,1,Edchat,during,-79.01929969999999,35.7595731
0.0001,1,Edchat,during,NA,NA
"1 Crofts Bank Road, Urmston",1,Edchat,during,-2.3531865,53.4486471
"1 Nabe Road, Kampala - Uganda",1,Edchat,during,32.6292103,0.3644142
"1 Yonge St., Toronto, Canada",1,Edchat,during,-79.3741862,43.6429251
1:00 PM CST 2nd Tuesday of month,1,Edchat,during,NA,NA
"10503 Pioneer Blvd., Santa Fe Springs, CA 90670",1,Edchat,during,-118.0832334,33.93833
"107 Wymore Road Eatonville, Fl",1,Edchat,during,-81.3855804,28.6192147
10916,1,Edchat,during,-74.24140919999999,41.4399817
"110 Wall Street, New York City",1,Edchat,during,-74.0069571,40.7047192
"11224 Bombardier Ave., Norwalk , Ca 90650",1,Edchat,during,-118.0767628,33.9297996
"115 IN-46, Bloomington, IN",1,Edchat,during,-86.4981919,39.1658388
"11600 Aeolian St, Whittier, CA",1,Edchat,during,-118.0683256,33.965839
"11800 Halcourt Ave, Norwalk, CA 90650",1,Edchat,during,-118.1009061,33.92491529999999
"12100 Crew St., Norwalk, CA 90650",1,Edchat,during,-118.0756196,33.9205333
"12130 s Jersey Ave, Norwalk, CA 90650",1,Edchat,during,-118.0854054,33.9208038
"133A Trần Hưng Đạo, Cần Thơ",1,Edchat,during,105.7751667,10.0341605
"14.689659,120.963252",1,Edchat,during,120.9632412,14.6897721
"150 mile house, BC",1,Edchat,during,-121.928257,52.104057
15108,1,Edchat,during,-80.1986649,40.491695
16 sher☁️ TW !! for ed,1,Edchat,during,NA,NA
"16, (L)GBTQ",1,Edchat,during,NA,NA
"164 Katherine Street, Sandton",1,Edchat,during,28.074453,-26.1013037
16y:boy:14+,1,Edchat,during,NA,NA
"18 Beaumont Street, Oxford",1,Edchat,during,-1.2617468,51.7548402
"19 North Square, Boston, MA",1,Edchat,during,-71.05369999999999,42.363739
"20 Lady Musgrave Road, Kng 5",1,Edchat,during,-76.779267,18.0052572
"2001 Third St, Norco, CA 92860",1,Edchat,during,-117.5688863,33.9168491
"202, rudrakshbhawan, surat.",1,Edchat,during,72.82012069999999,21.1677529
"207 Regent Street, W1B3HH",1,Edchat,during,-0.142449,51.5171967
21 Indian states,1,Edchat,during,NA,NA
21239 (MD)Remote SVC Available,1,Edchat,during,-76.5892774,39.3614334
23005 Jaén,1,Edchat,during,-3.8235525,37.7801069
242  Terry Lane,1,Edchat,during,NA,NA
"26.550319,49.991184",1,Edchat,during,49.9912269,26.5502664
"272 East 1st St. North Van, BC",1,Edchat,during,-123.0727953,49.3094938
2814 Carolina Beach Road,1,Edchat,during,-77.933544,34.186994
2829 E. Speedway Blvd,1,Edchat,during,-110.9303361,32.2364508
"2899 Morse Road Columbus, OH",1,Edchat,during,-82.9423413,40.0580809
303 York Street,1,Edchat,during,-76.50003439999999,44.2392472
"307, Satguru Parinay A.B road",1,Edchat,during,75.8917744,22.7441918
"33.437405,-111.994735",1,Edchat,during,-111.9943453,33.43711
35°41′22.22″N 139°41′30.12″E,1,Edchat,during,NA,NA
3500 Depauw Blvd Suite 1110,1,Edchat,during,-86.2209807,39.920068
36867,1,Edchat,during,-85.01295089999999,32.495281
"37 States, HQ in San Diego",1,Edchat,during,-117.1610838,32.715738
"37.260288,127.074168",1,Edchat,during,127.0742332,37.2602154
"370 Jay St, Brooklyn",1,Edchat,during,-73.98746129999999,40.6929116
3rd & Bonaparte,1,Edchat,during,NA,NA
40.73°N 73.41°W,1,Edchat,during,NA,NA
40°30′N 47°30′E,1,Edchat,during,NA,NA
"41 Juta Street, Johannesburg",1,Edchat,during,28.0319312,-26.1945875
"414 Court St., Pekin, IL 61554",1,Edchat,during,-89.6463084,40.5688644
"448 McNicoll Ave, Toronto, Ont",1,Edchat,during,-79.3415692,43.8041323
4501 E. 32nd Street,1,Edchat,during,NA,NA
45040,1,Edchat,during,-84.3226488,39.35857590000001
"4699 Nautilus Ct. South #503Boulder, Colorado 80301",1,Edchat,during,NA,NA
"48° 16′ 15″ N, 16° 17′ 41″ E",1,Edchat,during,NA,NA
4th Gen Colorado Native,1,Edchat,during,NA,NA
"5236 Bell Ct, Chino, CA 91710",1,Edchat,during,-117.6903709,33.9952369
"55.726651,12.40901",1,Edchat,during,12.408933,55.726629
"604, Qtown raised Tdot grown",1,Edchat,during,-87.3259917,35.2555869
"606, Filix, Bhandup (W).Mumbai",1,Edchat,during,72.9376594,19.144954
618,1,Edchat,during,NA,NA
63 Putnam Street,1,Edchat,during,-73.7843271,43.0815681
"641 W Lake St, Chicago, il",1,Edchat,during,-87.6444693,41.8854135
"6662 St-Denis, H2S 2R9, Mtl",1,Edchat,during,-73.60799949999999,45.535024
7 Continents +oceans/seas,1,Edchat,during,NA,NA
"7 Lê Ngã, P.Phú Trung, Q.Tân P",1,Edchat,during,106.6442012,10.7786667
7 Sir Winston Churchill Sq NW,1,Edchat,during,NA,NA
"82 dịch vọng hậu, cầu giấy",1,Edchat,during,105.785713,21.0296967
"829 W. Turner St., 18102",1,Edchat,during,-75.47625479999999,40.6047273
866-307-8184,1,Edchat,during,NA,NA
8FiguresFigure8@gmail.com,1,Edchat,during,NA,NA
"9400 jersey Ave., Santa Fe Springs, Ca 90670",1,Edchat,during,-118.0819823,33.9535844
A,1,Edchat,during,NA,NA
A Coruña,1,Edchat,during,-8.4115401,43.3623436
A Fly Guy Never Lands™~ATW,1,Edchat,during,NA,NA
A Library in PA,1,Edchat,during,-77.1945247,41.2033216
a radiator somewhere,1,Edchat,during,NA,NA
A rock in the North Atlantic,1,Edchat,during,NA,NA
A World Citizen,1,Edchat,during,NA,NA
A wormhole (via Cleveland),1,Edchat,during,-81.6943605,41.49932
"A-60C,First Floor, Sector-63,",1,Edchat,during,77.3811702,28.6209681
Aachen/Heerlen/Heidelberg,1,Edchat,during,8.6724335,49.3987524
"Aba, Nigeria",1,Edchat,during,7.3732655,5.1215877
Abbotsford,1,Edchat,during,-122.3044697,49.0504377
"Abbottabad, Hazara, Pakistan.",1,Edchat,during,74.28395309999999,32.7962367
"Abeokuta, Ogun State Nigeria",1,Edchat,during,3.3619356,7.147502
Abercrombie ND,1,Edchat,during,-96.73035569999999,46.44773840000001
"Abingdon, England",1,Edchat,during,-1.2879529,51.67078
Above the Clouds.. Living my best life!,1,Edchat,during,NA,NA
Abuja  Nigeria,1,Edchat,during,7.398574,9.0764785
"Acle, England",1,Edchat,during,1.550643,52.638278
"Acres Homes, Houston",1,Edchat,during,-95.436543,29.870719
Across Canada,1,Edchat,during,-106.346771,56.130366
Across the Commonwealth,1,Edchat,during,NA,NA
Across the United States,1,Edchat,during,-95.712891,37.09024
Across the World,1,Edchat,during,NA,NA
"Ada, OH",1,Edchat,during,-83.8227148,40.7694969
"Addison, TX",1,Edchat,during,-96.82916850000001,32.96179
"Address B- wing 610, 611 , 612, North lanes mall opposite vartak college vasai west",1,Edchat,during,72.8303952,19.3849267
Adelaide | London | Global,1,Edchat,during,-0.1275862,51.5072178
"Ado Ekiti, Nigeria",1,Edchat,during,5.237108699999999,7.6124263
"AFARLocalExpert for Tucson, AZ",1,Edchat,during,-110.9747108,32.2226066
"Africa, Latin America, USA",1,Edchat,during,-95.712891,37.09024
"Ahoskie, NC",1,Edchat,during,-76.98468079999999,36.2868223
"Al Ain, Abu Dhabi, UAE",1,Edchat,during,55.8023118,24.1301619
"Al Nadha, Sharjah",1,Edchat,during,55.3738128,25.3019341
"AL/FL, USA",1,Edchat,during,-81.5157535,27.6648274
Alabama Gulf Coast,1,Edchat,during,-87.70081929999999,30.2460361
Alabama USA,1,Edchat,during,-86.902298,32.3182314
"Albany, NY - USA",1,Edchat,during,-73.7562317,42.6525793
alberta,1,Edchat,during,-116.5765035,53.9332706
"Alberta, Canada, Treaty 6",1,Edchat,during,-116.5765035,53.9332706
"Albia, IA",1,Edchat,during,-92.811307,41.0300078
"Albion, Michigan",1,Edchat,during,-84.7530304,42.243097
"Alexandria, Egypt",1,Edchat,during,29.9187387,31.2000924
Algorta,1,Edchat,during,-3.0106664,43.3483996
"Alhambra, CA",1,Edchat,during,-118.1270146,34.095287
"Alibag , India",1,Edchat,during,72.8773346,18.6583989
Alief ISD,1,Edchat,during,-95.5827334,29.6947115
"Alief, Houston",1,Edchat,during,-95.593239,29.6827204
Aliso Viejo,1,Edchat,during,-117.7262981,33.5684605
All of History,1,Edchat,during,NA,NA
All over the UK.,1,Edchat,during,-3.435973,55.378051
"Allahabad Outer, India",1,Edchat,during,81.846311,25.4358011
"Allamuchy, NJ",1,Edchat,during,-74.8101664,40.921765
"Allendale, NJ",1,Edchat,during,-74.129032,41.0414857
"Allentown, New Jersey",1,Edchat,during,-74.58348869999999,40.1778886
"Alloa, Scotland",1,Edchat,during,-3.791896,56.114073
"Alor Star, Kedah",1,Edchat,during,100.3671695,6.1263074
Alpartir,1,Edchat,during,-1.3794838,41.42425180000001
Always changing,1,Edchat,during,NA,NA
"Amac Plaza, Wuse Zone 3 Abuja",1,Edchat,during,7.466028199999998,9.055820899999999
amazon.com/author/tonymcfadden,1,Edchat,during,NA,NA
América Latina,1,Edchat,during,-61.32685350000001,-4.4420385
América Latina y Europa,1,Edchat,during,-61.32685350000001,-4.4420385
American born New Zealander,1,Edchat,during,-95.712891,37.09024
"American Samoa, Hawai'i & RMI",1,Edchat,during,-155.5827818,19.8967662
Amesbury | Exeter | Wellesley,1,Edchat,during,NA,NA
Amherst MA,1,Edchat,during,-72.5198537,42.3732216
"Amherst,NH",1,Edchat,during,-71.6253487,42.8614748
"Amherstburg, Ontario",1,Edchat,during,-83.1086977,42.1013779
Amiskwaciwâskahikan (Edmonton),1,Edchat,during,-113.4938229,53.5461245
Ammanford,1,Edchat,during,-3.988459,51.792888
"Amritsar, India",1,Edchat,during,74.8722642,31.6339793
"Amsterdam, Nederland",1,Edchat,during,4.9041389,52.3675734
"Amsterdam, NL",1,Edchat,during,4.9041389,52.3675734
An Inspired Planet #WPCSocial,1,Edchat,during,NA,NA
"Anadarko, OK",1,Edchat,during,-98.2436625,35.072562
"Anamosa, IA",1,Edchat,during,-91.28515940000001,42.1083371
"Anand, Gujarat",1,Edchat,during,72.928871,22.5645175
anchor.fm/poweredup,1,Edchat,during,NA,NA
Andernos / Belgrade,1,Edchat,during,-1.102449,44.743536
"Anderson, Indiana USA",1,Edchat,during,-85.6802541,40.1053196
"annapolis, maryland",1,Edchat,during,-76.4921829,38.9784453
"Annapolis, Maryland",1,Edchat,during,-76.4921829,38.9784453
Anywhere and Everywhere,1,Edchat,during,NA,NA
Anywhere with internet,1,Edchat,during,NA,NA
Anywhere you're not,1,Edchat,during,NA,NA
"Apollo Beach, FL",1,Edchat,during,-82.40759349999999,27.7730836
App Store,1,Edchat,during,NA,NA
App Store | Google Play,1,Edchat,during,NA,NA
Apparently in 'Murica so...,1,Edchat,during,NA,NA
"Appleton, WI",1,Edchat,during,-88.41538469999999,44.2619309
Applewood Heights S.S.,1,Edchat,during,-79.604745,43.6069186
AR Ozarks Fishing / OzarkGuru,1,Edchat,during,-91.8318334,35.20105
Arab Region and East Europe,1,Edchat,during,37.95874939999999,52.0055148
"Ararat, Victoria",1,Edchat,during,142.931597,-37.2836413
"Archbold, OH",1,Edchat,during,-84.307172,41.5214401
"Ardmore, AL",1,Edchat,during,-86.8396032,34.9840722
"Arequipa, Perú",1,Edchat,during,-71.53745099999999,-16.4090474
Arghakhanchi,1,Edchat,during,83.12200740000002,27.8939888
arizona,1,Edchat,during,-111.0937311,34.0489281
"Arkadelphia, AR",1,Edchat,during,-93.053544,34.120994
"Arlington, VA and Worldwide",1,Edchat,during,-77.1067698,38.8799697
"Armidale, NSW",1,Edchat,during,151.6523371,-30.5035714
"Arroyo Grande, CA",1,Edchat,during,-120.5907252,35.1185868
"Arthur, ND",1,Edchat,during,-97.21814309999999,47.1041435
"Arthurdale, WV",1,Edchat,during,-79.8150605,39.4950858
"Arvada, Colorado",1,Edchat,during,-105.0874842,39.8027644
"Asao, Kanagawa, Japan",1,Edchat,during,139.5025502,35.5936667
Ashburn -Virginia,1,Edchat,during,-77.4874416,39.0437567
Asheville NC,1,Edchat,during,-82.5514869,35.5950581
"Asheville NC,  Nashville TN",1,Edchat,during,-82.5514869,35.5950581
"Ashland, OR",1,Edchat,during,-122.7094767,42.1945758
"Ashland, OR, USA",1,Edchat,during,-122.7094767,42.1945758
"AsHlAnD,KY",1,Edchat,during,-82.63793869999999,38.4784144
ASIA,1,Edchat,during,100.6196553,34.047863
"Asia, East Africa, global",1,Edchat,during,37.2972044,1.957709
"Aspen, CO and Washington, DC",1,Edchat,during,-77.0368707,38.9071923
Assumption University,1,Edchat,during,NA,NA
"Atco, NJ",1,Edchat,during,-74.887946,39.7697878
Athabasca,1,Edchat,during,-113.2858557,54.7212064
Athens / Greece,1,Edchat,during,23.7275388,37.9838096
"Athlumney, Navan, Co. Meath",1,Edchat,during,-6.6716422,53.64847
Atiyahs.com,1,Edchat,during,NA,NA
ATL Born | MN Living,1,Edchat,during,NA,NA
Atlanta via Detroit,1,Edchat,during,-84.3879824,33.7489954
Atlanta-Dallas,1,Edchat,during,-96.79698789999999,32.7766642
"Atlanta, Ga.",1,Edchat,during,-84.3879824,33.7489954
"Atlanta, Georgia, USA",1,Edchat,during,-84.3879824,33.7489954
"Atlantic, IA, US, 50022",1,Edchat,during,-95.0138776,41.4036007
Attic Office,1,Edchat,during,NA,NA
Auburn Hills,1,Edchat,during,-83.2341028,42.6875323
"Auburn, MA",1,Edchat,during,-71.8356271,42.1945385
"Auburn, WA",1,Edchat,during,-122.2284532,47.30732279999999
"AUC, Cairo, #Egypt",1,Edchat,during,NA,NA
auckland new zealand,1,Edchat,during,174.7644881,-36.85088270000001
"Auckland, NZ/Redwood City, CA",1,Edchat,during,174.7644881,-36.85088270000001
"Aurora, Nebraska",1,Edchat,during,-98.00300329999999,40.8672415
"Aus, SG, UAE, IN, FR",1,Edchat,during,53.847818,23.424076
"Austin HQ, Global Reach.",1,Edchat,during,-97.7430608,30.267153
Austin Texas,1,Edchat,during,-97.7430608,30.267153
Austral,1,Edchat,during,150.8087813,-33.9179036
Australia | 50 countries,1,Edchat,during,133.775136,-25.274398
Australia 🇦🇺,1,Edchat,during,133.775136,-25.274398
"Australia or 30,000ft",1,Edchat,during,133.775136,-25.274398
"Australia, Eora country, Wales",1,Edchat,during,133.775136,-25.274398
"Australia, USA, UK, NZ",1,Edchat,during,133.775136,-25.274398
"Avoca, NY",1,Edchat,during,-77.4213729,42.4095147
Avoiding real work,1,Edchat,during,NA,NA
"Avon Lake, OH",1,Edchat,during,-82.02820009999999,41.5053178
"Awabakal (Newcastle), NSW",1,Edchat,during,151.7210265,-33.0009177
"Awabakal land, NSW",1,Edchat,during,151.749173,-32.916012
AWS,1,Edchat,during,NA,NA
"Aylmer, Ontario",1,Edchat,during,-80.9828842,42.7729381
"Aylsham, Norfolk",1,Edchat,during,1.252352,52.796672
"Azusa, CA",1,Edchat,during,-117.9075627,34.1336186
ɐılɐɹʇsnɐ on Aboriginal land,1,Edchat,during,NA,NA
Baghicha Dheri Mardan,1,Edchat,during,72.20972929999999,34.2188175
